name,refs,radius,onePixelDist,lodCount,verts0,tris0,verts1,tris1,verts2,tris2,verts3,tris3,verts4,tris4,verts5,tris5,verts6,tris6,verts7,tris7
c_t7_mp_warrior_mpc_body1_skin9,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin10,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin11,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin12,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin13,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin14,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body1_skin15,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin1,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin2,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin3,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin4,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin5,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin6,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin7,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin8,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin9,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin10,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin11,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin12,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin13,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body2_skin14,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin1,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin2,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin3,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin4,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin5,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin6,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin7,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_mpc_body3_skin8,1,95.25,122940.23,1,7018,8482
c_t7_mp_warrior_viewlegs1_skin1,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin2,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin3,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin4,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin5,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin6,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin7,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin8,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin9,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin10,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin11,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin12,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin13,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin14,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs1_skin15,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin1,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin2,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin3,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin4,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin5,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin6,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin7,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin8,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin9,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin10,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin11,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin12,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin13,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs2_skin14,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin1,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin2,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin3,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin4,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin5,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin6,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin7,1,95.36,123077.00,1,6031,5307
c_t7_mp_warrior_viewlegs3_skin8,1,95.36,123077.00,1,6031,5307
c_t7_mp_gunslinger_mpc_fb1_skin1,1,98.52,127151.66,1,15579,20071
c_t7_mp_gunslinger_mpc_head1_skin1,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin2,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin3,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin4,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin5,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin6,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head1_skin7,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head2_skin1,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin2,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin3,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin4,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin5,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin6,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head2_skin7,1,98.10,126615.67,1,5804,7829
c_t7_mp_gunslinger_mpc_head3_skin1,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head3_skin2,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head3_skin3,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head3_skin4,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head3_skin5,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head3_skin6,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin1,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin2,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin3,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin4,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin5,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin6,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_head4_skin7,1,98.52,127151.66,1,9328,10736
c_t7_mp_gunslinger_mpc_body1_skin1,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin2,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin3,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin4,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin5,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin6,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin7,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin8,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin9,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin10,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin11,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin12,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin13,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin14,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body1_skin15,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body2_skin1,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin2,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin3,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin4,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin5,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin6,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin7,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin8,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin9,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin10,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin11,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin12,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body2_skin13,1,87.78,113299.13,1,8350,10719
c_t7_mp_gunslinger_mpc_body3_skin1,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin2,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin3,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin4,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin5,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin6,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin7,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_mpc_body3_skin8,1,87.78,113299.13,1,6251,9335
c_t7_mp_gunslinger_viewarms1_skin1,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin2,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin3,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin4,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin5,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin6,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin7,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin8,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin9,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin10,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin11,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin12,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin13,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin14,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms1_skin15,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin1,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin2,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin3,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin4,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin5,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin6,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin7,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin8,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin9,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin10,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin11,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin12,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms2_skin13,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin1,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin2,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin3,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin4,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin5,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin6,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin7,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewarms3_skin8,1,62.17,80240.94,1,8741,16182
c_t7_mp_gunslinger_viewlegs1_skin1,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin2,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin3,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin4,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin5,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin6,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin7,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin8,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin9,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin10,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin11,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin12,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin13,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin14,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs1_skin15,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin1,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin2,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin3,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin4,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin5,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin6,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin7,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin8,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin9,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin10,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin11,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin12,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs2_skin13,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin1,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin2,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin3,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin4,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin5,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin6,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin7,1,95.59,123375.58,1,4213,6200
c_t7_mp_gunslinger_viewlegs3_skin8,1,95.59,123375.58,1,4213,6200
c_t7_mp_technomancer_mpc_fb1_skin1,1,104.22,134510.89,1,12858,16814
c_t7_mp_technomancer_mpc_head1_skin1,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin2,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin3,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin4,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin5,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin6,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin7,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin8,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head1_skin9,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin1,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin2,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin3,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin4,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin5,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin6,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin7,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin8,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head2_skin9,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin1,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin2,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin3,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin4,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin5,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin6,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin7,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin8,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_head3_skin9,1,104.22,134510.89,1,7076,8984
c_t7_mp_technomancer_mpc_body1_skin1,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin2,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin3,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin4,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin5,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin6,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin7,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin8,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin9,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin10,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin11,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin12,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin13,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin14,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body1_skin15,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin1,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin2,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin3,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin4,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin5,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin6,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin7,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin8,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin9,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin10,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin11,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin12,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin13,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin14,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body2_skin15,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin1,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin2,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin3,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin4,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin5,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin6,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin7,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin8,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin9,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin10,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin11,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin12,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin13,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin14,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_mpc_body3_skin15,1,89.83,115942.93,1,5782,7830
c_t7_mp_technomancer_viewlegs1_skin1,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin2,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin3,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin4,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin5,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin6,1,97.85,126292.62,1,3553,4496
c_t7_mp_technomancer_viewlegs1_skin7,1,97.85,126292.62,1,3553,4496
