index,type,name,resident,streamed,parentStack
74,xmodel,c_nrc_assault_prologue_viewbody_g_rarmspawn,3364,0,|zone_source/cp_mod.zone|csv
75,xmodel,c_nrc_assault_female_prologue_viewbody,3112,0,|zone_source/cp_mod.zone|csv
76,xmodel,c_hro_player_male_egypt_viewbody,3104,0,|zone_source/cp_mod.zone|csv
77,xmodel,c_hro_player_male_egypt_viewlegs,704,0,|zone_source/cp_mod.zone|csv
78,xmodel,c_hro_player_male_aquifer_viewbody,3104,0,|zone_source/cp_mod.zone|csv
79,xmodel,c_hro_player_male_aquifer_viewlegs,704,0,|zone_source/cp_mod.zone|csv
80,xmodel,c_hro_player_male_armsdealer_viewbody,3112,0,|zone_source/cp_mod.zone|csv
81,xmodel,c_hro_player_male_armsdealer_viewlegs,712,0,|zone_source/cp_mod.zone|csv
82,xmodel,c_hro_player_male_blackstation_viewbody,3112,0,|zone_source/cp_mod.zone|csv
83,xmodel,c_hro_player_male_blackstation_viewlegs,712,0,|zone_source/cp_mod.zone|csv
84,xmodel,c_hro_player_male_endgame_viewbody,3104,0,|zone_source/cp_mod.zone|csv
85,xmodel,c_hro_player_male_endgame_viewlegs,704,0,|zone_source/cp_mod.zone|csv
86,xmodel,c_hro_player_male_newworld_viewbody,3104,0,|zone_source/cp_mod.zone|csv
87,xmodel,c_hro_player_male_newworld_viewlegs,704,0,|zone_source/cp_mod.zone|csv
88,xmodel,c_hro_player_male_prologue_viewbody,3104,0,|zone_source/cp_mod.zone|csv
89,xmodel,c_hro_player_male_prologue_viewlegs,704,0,|zone_source/cp_mod.zone|csv
90,xmodel,c_hro_player_male_zurich_viewbody,3104,0,|zone_source/cp_mod.zone|csv
91,xmodel,c_hro_player_male_zurich_viewlegs,704,0,|zone_source/cp_mod.zone|csv
92,xmodel,c_hro_player_male_lotustowers_viewbody,3112,0,|zone_source/cp_mod.zone|csv
93,xmodel,c_hro_player_male_lotustowers_viewlegs,712,0,|zone_source/cp_mod.zone|csv
94,xmodel,c_hro_player_male_vengance_viewbody,3104,0,|zone_source/cp_mod.zone|csv
95,xmodel,c_hro_player_male_vengance_viewlegs,704,0,|zone_source/cp_mod.zone|csv
96,xmodel,c_hro_player_male_infection_viewbody,3112,0,|zone_source/cp_mod.zone|csv
97,xmodel,c_hro_player_male_infection_viewlegs,712,0,|zone_source/cp_mod.zone|csv
98,xmodel,c_hro_player_male_sgen_viewbody,3104,0,|zone_source/cp_mod.zone|csv
99,xmodel,c_hro_player_male_sgen_viewlegs,704,0,|zone_source/cp_mod.zone|csv
100,xmodel,c_hro_player_male_ramses_viewbody,3104,0,|zone_source/cp_mod.zone|csv
101,xmodel,c_hro_player_male_ramses_viewlegs,704,0,|zone_source/cp_mod.zone|csv
102,xmodel,c_hro_player_male_undercover_viewbody,3112,0,|zone_source/cp_mod.zone|csv
103,xmodel,c_hro_player_male_undercover_viewlegs,712,0,|zone_source/cp_mod.zone|csv
104,xmodel,c_nrc_assault_prologue_viewbody,3104,0,|zone_source/cp_mod.zone|csv
105,xmodel,c_hro_player_male_egypt_viewhands,3908,0,|zone_source/cp_mod.zone|csv
106,xmodel,c_hro_player_male_aquifer_viewhands,3912,0,|zone_source/cp_mod.zone|csv
107,xmodel,c_hro_player_male_armsdealer_viewhands,3912,0,|zone_source/cp_mod.zone|csv
108,xmodel,c_hro_player_male_blackstation_viewhands,3920,0,|zone_source/cp_mod.zone|csv
109,xmodel,c_hro_player_male_endgame_viewhands,3912,0,|zone_source/cp_mod.zone|csv
110,xmodel,c_hro_player_male_newworld_viewhands,3912,0,|zone_source/cp_mod.zone|csv
111,xmodel,c_hro_player_male_prologue_viewhands,3912,0,|zone_source/cp_mod.zone|csv
112,xmodel,c_hro_player_male_zurich_viewhands,3912,0,|zone_source/cp_mod.zone|csv
113,xmodel,c_hro_player_male_lotustowers_viewhands,3912,0,|zone_source/cp_mod.zone|csv
114,xmodel,c_hro_player_male_vengance_viewhands,3912,0,|zone_source/cp_mod.zone|csv
115,xmodel,c_hro_player_male_infection_viewhands,3912,0,|zone_source/cp_mod.zone|csv
116,xmodel,c_hro_player_male_sgen_viewhands,3912,0,|zone_source/cp_mod.zone|csv
117,xmodel,c_hro_player_male_ramses_viewhands,3912,0,|zone_source/cp_mod.zone|csv
118,xmodel,c_hro_player_male_undercover_viewhands,3912,0,|zone_source/cp_mod.zone|csv
119,xmodel,c_nrc_assault_prologue_viewarms,3904,0,|zone_source/cp_mod.zone|csv
120,keyvaluepairs,cp_mod,2153,0,||assetlist
121,bgcache,cp_mod,12411,0,||assetlist
122,assetlist,,1923,0,
