name,refs,radius,onePixelDist,lodCount,verts0,tris0,verts1,tris1,verts2,tris2,verts3,tris3,verts4,tris4,verts5,tris5,verts6,tris6,verts7,tris7
c_hro_player_female_endgame_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_newworld_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_prologue_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_zurich_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_lotustowers_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_vengance_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_infection_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_sgen_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_ramses_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_female_undercover_viewhands,1,62.17,80240.94,1,7733,14016
c_nrc_assault_female_prologue_viewarms,1,62.17,80240.94,1,7733,14016
c_nrc_assault_prologue_viewbody_g_larmoff,1,113.95,147065.55,1,5542,7571
c_nrc_assault_prologue_viewbody_g_barmsoff,1,107.51,138756.94,1,4843,6463
c_nrc_assault_prologue_viewbody_g_larmspawn,1,49.86,64351.91,1,698,1108
c_nrc_assault_prologue_viewbody_g_rarmspawn,1,49.86,64352.56,1,699,1108
c_nrc_assault_female_prologue_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_egypt_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_egypt_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_aquifer_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_aquifer_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_armsdealer_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_armsdealer_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_blackstation_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_blackstation_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_endgame_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_endgame_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_newworld_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_newworld_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_prologue_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_prologue_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_zurich_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_zurich_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_lotustowers_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_lotustowers_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_vengance_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_vengance_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_infection_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_infection_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_sgen_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_sgen_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_ramses_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_ramses_viewlegs,1,94.52,121997.65,1,4485,6067
c_hro_player_male_undercover_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_undercover_viewlegs,1,94.52,121997.65,1,4485,6067
c_nrc_assault_prologue_viewbody,1,113.95,147065.55,1,6218,8679
c_hro_player_male_egypt_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_aquifer_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_armsdealer_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_blackstation_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_endgame_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_newworld_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_prologue_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_zurich_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_lotustowers_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_vengance_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_infection_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_sgen_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_ramses_viewhands,1,62.17,80240.94,1,7733,14016
c_hro_player_male_undercover_viewhands,1,62.17,80240.94,1,7733,14016
c_nrc_assault_prologue_viewarms,1,62.17,80240.94,1,7733,14016
